ID;Identificador;Descrição;Grupo nível 01;Grupo nível 02;Grupo nível 03;Grupo nível 04;Grupo nível 05;Janeiro/2017;Fevereiro/2017;Março/2017;Abril/2017;Maio/2017;Junho/2017;Julho/2017;Agosto/2017;Setembro/2017;Outubro/2017;Novembro/2017;Dezembro/2017;Janeiro/2018;Fevereiro/2018;Março/2018;Abril/2018;Maio/2018;Junho/2018;Julho/2018;Agosto/2018;Setembro/2018;Outubro/2018;Novembro/2018;Dezembro/2018;Janeiro/2019;Fevereiro/2019;Março/2019;Abril/2019;Maio/2019;Junho/2019;Julho/2019;Agosto/2019;Setembro/2019;Outubro/2019;Novembro/2019;Dezembro/2019;Total
7407;IA0229Q;MANGUITO PA DE PVC INF PRETO;PAMED;PRODUTO ACABADO;ACESSORIO;;;2;2;0;1;3;8;0;9;6;0;42;6;3;12;12;2;71;73;1;2;12;23;41;0;1;1;4;0;3;30;0;14;6;4;5;2;401
7408;IA0230Q;MANGUITO PA DE PVC ADLTO G PRETO DUAS VIAS;PAMED;PRODUTO ACABADO;ACESSORIO;;;24;4;13;39;14;66;9;19;6;0;83;12;0;5;24;14;28;97;5;26;6;22;10;6;36;70;0;40;0;35;14;25;5;36;5;4;802
7409;IA0231Q;MANGUITO PA LATEX ADLTO PA MED;PAMED;PRODUTO ACABADO;ACESSÓRIO LATEX;;;0;545;301;188;215;370;50;311;217;12;100;20;98;135;142;140;305;214;80;121;150;56;147;0;38;25;0;0;80;105;10;135;65;18;30;27;4450.00
11363;IA0239Q;MANGUITO PVC ADU 1 VIA PRETO PA MED;PAMED;PRODUTO ACABADO;ACESSORIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100
10318;IA0300Q;MANOMETRO  AFERIDO BIC;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;39;14;10;8;72;30;0;98;31;25;40;18;5;28;81;52;49;0;64;40;0;8;2;51;4;0;33;27;55;5;5;18;28;10;2;3;955
10319;IA0305Q;MANOMETRO AFERIDO PA MED;PAMED;PRODUTO ACABADO;ACESSORIO;;;5;119;34;8;25;31;38;44;36;17;65;12;7;68;45;53;74;277;17;39;4;14;33;32;13;6;10;2;1;31;60;20;1;5;17;12;1275.00
7421;IA0401Q;PERA COM REPARO PA MED;PAMED;PRODUTO ACABADO;ACESSORIO;;;410;673;956;560;402;541;129;415;393;196;299;383;179;822;419;294;324;575;174;296;128;214;194;246;265;400;134;274;21;489;507;164;158;91;258;132;12115.00
7423;IA0402Q;PERA COM REPARO E VALVULA PA MED;PAMED;PRODUTO ACABADO;ACESSORIO;;;35;65;63;102;48;82;70;110;53;10;13;22;65;48;26;32;23;22;24;77;16;20;16;7;21;4;62;55;10;16;130;6;377;12;30;29;1801.00
7456;IA0501Q;PERA ECG BIC PEQUENA PRE CORDIAL LATEX;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;170;631;652;552;236;923;363;498;385;349;724;631;377;680;574;455;506;817;284;656;313;253;403;465;444;161;309;346;152;0;3;0;0;0;0;0;13312.00
7458;IA0502Q;PERA ECG BIC GRANDE PRE CORDIAL LATEX;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;104;128;72;0;30;105;99;66;30;130;75;168;31;20;35;47;26;440;131;60;150;48;0;60;70;20;17;0;0;0;0;0;0;0;0;0;2162.00
17010;IA0509Q;PERA ECG BIC PEQUENA PRE CORDIAL PVC;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000.00;1;0;0;20;100;72;391;173;529;172;384;124;201;17167.00
17285;IA0510Q;PERA ECG BIC GRANDE PRE CORDIAL PVC;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;30;0;76;0;50;5;35;2;0;208
7465;IA0601Q;VALVULA BIC STD PARA AP PRESSAO ARTERIAL;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;50;101;136;171;72;7;138;62;121;98;164;101;52;151;53;54;118;56;59;92;246;77;68;114;129;24;144;117;76;34;29;156;19;75;68;32;3264.00
7468;IA0603Q;VALVULA PA PARA APARELHO DE PRESSAO ARTERIAL;PAMED;PRODUTO ACABADO;ACESSORIO;;;54;273;300;197;258;148;54;171;127;87;70;69;125;433;136;185;455;103;90;142;103;166;254;113;233;58;30;181;45;155;195;166;31;72;358;9;5646.00
10320;IA0701Q;VISOR PARA MANOMETRO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;20;47;12;50;10;20;0;15;70;0;0;2;50;16;25;4;9;0;32;9;15;5;0;100;0;0;10;60;30;2;3;0;40;3;0;659
17017;IA0705Q;VISOR P MANOMETRO MESA OU PAREDE BIC;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
7494;IA1417Q;PERA DE PVC BIC VINHO COM REPARO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7497;IA1419Q;PERA BIC PVC PRETA 98 MM COM REPARO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;113;543;620;749;295;359;463;466;272;353;276;355;142;738;206;353;413;354;356;236;154;292;149;314;403;114;293;114;509;247;239;287;127;180;305;63;11452.00
7510;IA2411Q;PERA BIC PVC ROSA COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;20;1;15;2;15;0;11;5;4;1;2;0;0;1;9;0;0;0;2;5;1;0;0;0;2;7;0;0;0;5;0;0;0;4;6;0;118
7512;IA2412Q;PERA BIC PVC AZUL COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;10;0;0;1;15;0;7;2;4;10;3;1;0;1;8;0;16;0;4;5;5;0;5;1;0;7;0;5;1;11;0;0;10;0;13;0;145
7514;IA2413Q;PERA BIC PVC CINZA COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;16;0;5;0;0;5;2;14;5;5;0;0;0;12;0;20;0;4;1;1;0;5;0;2;0;0;5;0;16;0;0;15;0;6;0;139
7516;IA2414Q;PERA BIC PVC PRETA COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;2;0;2;0;4;12;5;15;27;4;1;0;6;12;0;1;0;17;10;1;0;0;2;2;5;0;2;0;8;0;100;0;4;12;0;254
7518;IA2415Q;PERA BIC PVC VERMELHA COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;15;0;15;1;0;0;0;2;4;1;0;0;0;0;4;0;0;6;8;0;0;0;0;0;0;2;0;0;0;5;0;0;0;0;0;0;63
7520;IA2416Q;PERA BIC PVC VERDE COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;5;0;0;6;15;0;0;2;4;5;6;0;0;0;3;0;0;0;7;0;0;6;5;0;2;6;0;0;0;6;0;0;4;0;0;0;82
7522;IA2417Q;PERA BIC PVC VINHO COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;1;0;2;15;0;5;4;12;5;4;1;0;2;4;0;5;0;2;0;0;0;0;0;0;4;0;1;0;10;0;0;0;2;7;0;86
7524;IA2418Q;PERA BIC PVC ROYAL COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;10;1;0;2;15;0;5;2;12;0;0;0;0;0;0;1;0;6;8;1;0;0;0;0;1;4;0;0;1;5;0;0;0;0;0;0;74
7527;IA2420Q;PERA BIC PVC PRETA 98 MM COM VALVULA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;114;18;64;27;53;23;71;46;46;62;59;83;15;23;15;37;10;62;51;24;41;24;52;78;10;28;0;41;15;34;0;20;40;44;10;1340.00
11253;IA2450;CONJUNTO DA HASTE MAIOR E MENOR MONTAD;BIC;PRODUTO INTERMEDIARIO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16827;IE0137Q;ANEL PLASTICO BIC ESTETO CARDIOLOGICO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;21
7583;IE0202Q;ANGULO BIC COM MOLA E OLI EMBALADO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;11;5;20;5;0;25;0;5;20;39;0;106;2;12;0;12;46;8;30;37;0;0;16;40;0;0;0;0;0;0;10;20;0;5;0;0;474
7604;IE0401Q;AUSCULTADOR BIC DUPLO ADULTO CROMADO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;5;0;10;4;0;0;0;7;0;5;21;5;20;3;2;16;50;2;30;1;2;0;22;41;0;0;3;15;1;5;0;3;0;1;0;0;274
7606;IE0402Q;AUSCULTADOR BIC DUPLO PEDIATRICO CROMAD;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;8
7608;IE0403Q;AUSCULTADOR BIC STD ADULTO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;43;0;0;3;50;11;5;25;6;29;0;0;0;0;0;23;23;6;0;1;0;0;4;0;21;0;7;220;0;0;32;8;8;0;0;0;525
7611;IE0405Q;AUSCULTADOR BIC STD PEDIATRICO CROMAD;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;2;50;0;2;8;0;12;0;0;0;0;0;25;33;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;152
7627;IE0504Q;MEMBRANA BIC PARA AUSCULTADOR ADULTO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;152;298;131;433;7;322;100;682;160;333;75;323;210;138;402;286;251;336;84;260;392;70;267;66;92;442;111;262;104;222;28;238;174;233;172;5;7861.00
7630;IE0506Q;MEMBRANA BIC PARA AUSCULTADOR PEDIATRICO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;30;5;156;88;60;10;15;104;0;86;0;110;40;10;30;180;110;110;0;14;35;50;0;0;30;29;0;20;10;72;0;20;10;0;20;0;1454.00
16685;IE0509Q;MEMBRANA BIC PARA AUSCULTADOR ADULT;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;40;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47
16972;IE0514Q;MEMBRANA P/AUSC UNISSON/DUOSSON ADULTO PA;PAMED;PRODUTO ACABADO;ACESSORIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
7639;IE0600Q;MOLA BIC PARA ANGULO CROMADO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;37;8;0;0;5;0;0;3;5;0;0;12;22;25;0;54;0;0;0;0;15;20;15;0;0;10;0;0;15;0;0;0;0;0;246
7647;IE0703Q;PAR DE OLIVAS BIC PVC;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;156;298;418;646;284;625;479;1084.00;518;580;528;731;320;497;723;891;375;458;682;646;808;552;593;238;419;1077.00;166;537;422;635;389;560;427;394;583;112;18851.00
7650;IE0705Q;PAR DE OLIVAS BIC PVC TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;30;131;2;22;403;42;103;15;10;0;266;30;50;48;57;80;135;65;108;206;36;67;24;49;202;56;32;46;118;240;108;67;132;90;60;3130.00
16951;IE0707Q;PAR DE OLIVAS BIC PVC COM ROSCA PARA ESTETO INOX;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;21;0;0;0;0;105
7663;IE0902Q;TUBO BIC PVC UNIFICADO AZUL;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
10258;IE0904Q;TUBO BIC PVC UNIFICADO CINZA;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10256;IE0905Q;TUBO BIC PVC UNIFICADO ROSA;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;1;5;0;6;0;0;1;10;0;0;0;0;5;0;0;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;58
10255;IE0906Q;TUBO BIC PVC UNIFICADO ROYAL;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;12;0;5;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;33
10252;IE0907Q;TUBO BIC PVC UNIFICADO VERDE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;5;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;21
10251;IE0908Q;TUBO BIC PVC UNIFICADO VERMELHO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;17;0;5;0;0;1;10;0;0;0;0;5;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;58
10250;IE0909Q;TUBO BIC PVC UNIFICADO VINHO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;1;0;0;5;0;0;1;10;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;28
7672;IE0910Q;TUBO BIC  PVC UNIFICADO PRETO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;1;7;0;5;21;6;7;30;19;10;200;0;0;0;4;46;0;20;3;0;0;8;31;0;0;0;0;0;0;2;5;0;1;0;4;430
7677;IE0914Q;TUBO PA PVC UNIFICADO PRETO;PAMED;PRODUTO ACABADO;ACESSORIO;;;0;0;17;10;0;0;0;2;0;0;1;0;0;4;2;0;2;0;0;0;0;11;0;0;102;0;0;40;5;60;0;0;0;10;8;0;274
10249;IE0915Q;TUBO BIC ESPIRAL PRETO MAN RODIZIO;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;2;0;0;0;0;0;0;0;0;4;0;0;20;0;0;0;0;8;30;0;0;0;0;5;0;0;0;15;0;0;0;0;0;0;10;0;94
7681;IE0917Q;TUBO BIC UNIFICADO VERMELHO TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
7683;IE0918Q;TUBO BIC UNIFICADO AZUL TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
7685;IE0919Q;TUBO BIC UNIFICADO CINZA TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
7687;IE0920Q;TUBO BIC UNIFICADO ROSA TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
10248;IE0921Q;TUBO BIC UNIFICADO VERDE TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
7690;IE0922Q;TUBO BIC UNIFICADO LILAS TRANSPARENTE;BIC;PRODUTO ACABADO;ACESSÓRIO PARA ESTETOSCÓPIO;;;0;0;5;0;5;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
7741;IN0101;INALADOR INALARE BIVOLT;SANVITA;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;224;227
7742;IN0102;INALADOR INALARE MAESTRO;SANVITA;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;0;16
7743;IN0103;INALADOR INALARE BAMBINI BIVOLT;SANVITA;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;1;1;0;1;0;1;2;3;0;1;0;0;1;0;72;90
7744;IN0104;INALADOR INALARE  220 VOLTS;SANVITA;PRODUTO ACABADO;;;;60;145;66;250;220;175;335;126;347;9;81;76;27;41;113;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2072.00
7745;IN0105;INALADOR INALARE  110 VOLTS;SANVITA;PRODUTO ACABADO;;;;20;112;109;171;118;248;187;136;184;271;18;64;265;2;4;14;107;4;7;0;0;1;0;2;0;0;0;8;7;1;0;0;0;0;0;0;2060.00
10439;IN0106;INALADOR INALARE BAMBINI 220V;SANVITA;PRODUTO ACABADO;;;;0;6;6;5;11;1;5;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;39
10440;IN0107;INALADOR INALARE BAMBINI 110V;SANVITA;PRODUTO ACABADO;;;;0;1;18;2;1;2;12;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;42
7746;IN0201Q;KIT DE MICRONEBULIZACAO ADULTO;SANVITA;PRODUTO ACABADO;ACESSORIO;;;0;0;26;16;65;85;61;37;39;23;50;30;10;0;13;56;50;108;21;102;20;20;20;16;100;0;100;18;1;0;0;0;3;26;0;0;1116.00
7747;IN0202Q;KIT DE MICRONEBULIZACAO INFANTIL;SANVITA;PRODUTO ACABADO;ACESSORIO;;;0;0;23;11;35;75;55;36;37;10;60;10;15;0;12;46;60;130;20;72;20;26;10;15;200;10;100;18;15;0;10;0;0;9;0;0;1140.00
10245;IN0203Q;TUBO DE AR TRANSP P/ USO EM INALADOR;SANVITA;PRODUTO ACABADO;ACESSORIO;;;20;0;2;0;10;0;0;0;0;0;0;144;0;10;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286
10244;IN0204Q;MASCARA ADULTO DE SILICONE;SANVITA;PRODUTO ACABADO;ACESSORIO;;;0;0;0;0;0;0;100;10;0;0;200;36;0;0;0;10;0;100;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;460
10243;IN0205Q;MASCARA INFANTIL DE SILICONE;SANVITA;PRODUTO ACABADO;ACESSORIO;;;20;0;0;0;0;0;100;10;0;0;200;36;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466
10242;IN0206Q;COPO MICRONEBULIZADOR;SANVITA;PRODUTO ACABADO;ACESSORIO;;;20;10;0;0;10;0;0;20;0;0;0;72;0;0;0;12;0;100;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;264
10241;IN0207Q;PACOTE COMPOSTO POR 5 FILTROS DE AR;SANVITA;PRODUTO ACABADO;ACESSORIO;;;20;0;10;0;0;0;0;0;0;0;0;72;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202
7761;KPA200;KTAPPRESSAO ARTADUNYLON CINZA FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;13;1;3;5;0;0;1;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
7762;KPA201;KTAPPRESSAO ARTADUNYLON ROSA FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;13;4;3;3;0;1;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
7763;KPA202;KTAPPRESSAO ARTADUNYLON VERDE FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;18;0;0;7;0;0;2;7;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
7764;KPA203;KTAPPRESSAO ARTADUNYLON BORDO FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;1;4;22;4;4;1;2;2;1;1;0;1;11;1;0;9;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75
7765;KPA204;KTAPPRESSAO ARTADUNYLON CINZA FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
7766;KPA205;KTAPPRESSAO ARTADUNYLON ROSA FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;1;0;2;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
7767;KPA206;KTAPPRESSAO ARTADUNYLON VERDE FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
7768;KPA207;KTAPPRESSAO ARTADUNYLON BORDO FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;3;1;0;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
7769;KPA208;KTAPPRESSAO ARTADUNYLON PRETO FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;1;3;8;4;6;14;0;2;1;8;0;1;0;2;1;23;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
7770;KPA209;KTAPPRESSAO ARTADUNYLON PRETO FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;13;5;10;1;0;4;7;5;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
7782;KPA221;KTAPPRESSAO ARTADUNYLON LILAS FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;1;0;11;1;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
7783;KPA225;KTAPPRESSAO ARTADUNYLON LILAS FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10348;KPA226;KTAPPRESSAO ARTADUNYLON ROXO FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
10349;KPA227;KTAPPRESSAO ARTADUNYLON ROXO FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16623;KPA230;KTAPPRESSAO ARTADUNYLON AZUL FECHO DE CONTATO;PAMED;PRODUTO ACABADO;CONJUNTO VELCRO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16763;KPA231;KT AP PA AD NY F CONT ROSA EST RAPAP PVC;PAMED;PRODUTO ACABADO;KIT ACADEMICO (NOVO);KIT ACADEMICO NYLON;KIT ACADEMICO NYLON FCONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;706;391;447;391;303;169;195;278;314;365;458;226;246;233;365;289;288;143;133;5940.00
16764;KPA232;KT AP PA AD NY F CONT VERDE EST RAPAP PVC;PAMED;PRODUTO ACABADO;KIT ACADEMICO (NOVO);KIT ACADEMICO NYLON;KIT ACADEMICO NYLON FCONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445;282;265;227;142;121;127;141;189;155;251;120;116;82;181;118;134;48;38;3182.00
16765;KPA233;KT AP PA AD NY F CONT BORDO EST RAPAP PVC;PAMED;PRODUTO ACABADO;KIT ACADEMICO (NOVO);KIT ACADEMICO NYLON;KIT ACADEMICO NYLON FCONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;478;646;509;263;313;105;574;422;454;614;378;357;325;726;561;469;171;162;8297.00
16766;KPA234;KT AP PA AD NY F CONT PRETO EST RAPAP PVC;PAMED;PRODUTO ACABADO;KIT ACADEMICO (NOVO);KIT ACADEMICO NYLON;KIT ACADEMICO NYLON FCONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;747;517;595;559;500;237;268;456;481;575;655;338;448;361;626;522;436;191;162;8674.00
17065;KPA235;KT AP PA AD NY F CONT VERMELHO EST RAPAP PVC;PAMED;PRODUTO ACABADO;KIT ACADEMICO (NOVO);KIT ACADEMICO NYLON;KIT ACADEMICO NYLON FCONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;151;166;161;117;219;103;97;125;135;127;130;22;76;1694.00
